abs_path,file_name,label
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams93_2683.jpg,Maisie Williams93_2683.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams33_2633.jpg,Maisie Williams33_2633.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams40_2638.jpg,Maisie Williams40_2638.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams239_2620.jpg,Maisie Williams239_2620.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams214_2598.jpg,Maisie Williams214_2598.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams117_2512.jpg,Maisie Williams117_2512.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams244_2622.jpg,Maisie Williams244_2622.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams156_2546.jpg,Maisie Williams156_2546.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams149_2538.jpg,Maisie Williams149_2538.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams207_2591.jpg,Maisie Williams207_2591.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams225_2608.jpg,Maisie Williams225_2608.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams157_2547.jpg,Maisie Williams157_2547.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams48_2645.jpg,Maisie Williams48_2645.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams122_2517.jpg,Maisie Williams122_2517.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams51_2648.jpg,Maisie Williams51_2648.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams211_2595.jpg,Maisie Williams211_2595.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams127_2521.jpg,Maisie Williams127_2521.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams6_2654.jpg,Maisie Williams6_2654.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams12_2515.jpg,Maisie Williams12_2515.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams73_2664.jpg,Maisie Williams73_2664.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams189_2573.jpg,Maisie Williams189_2573.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams126_2520.jpg,Maisie Williams126_2520.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams39_2636.jpg,Maisie Williams39_2636.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams25_2627.jpg,Maisie Williams25_2627.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams60_2655.jpg,Maisie Williams60_2655.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Maisie Williams/Maisie Williams210_2594.jpg,Maisie Williams210_2594.jpg,Maisie Williams
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan118_2129.jpg,Lindsey Morgan118_2129.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan195_2194.jpg,Lindsey Morgan195_2194.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan6_2251.jpg,Lindsey Morgan6_2251.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan183_2186.jpg,Lindsey Morgan183_2186.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan49_2245.jpg,Lindsey Morgan49_2245.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan188_2190.jpg,Lindsey Morgan188_2190.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan118_2128.jpg,Lindsey Morgan118_2128.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan9_2271.jpg,Lindsey Morgan9_2271.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan8_2265.jpg,Lindsey Morgan8_2265.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan132_2142.jpg,Lindsey Morgan132_2142.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan182_2185.jpg,Lindsey Morgan182_2185.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan99_2279.jpg,Lindsey Morgan99_2279.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan38_2236.jpg,Lindsey Morgan38_2236.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan39_2237.jpg,Lindsey Morgan39_2237.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan163_2170.jpg,Lindsey Morgan163_2170.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan21_2204.jpg,Lindsey Morgan21_2204.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan128_2137.jpg,Lindsey Morgan128_2137.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan169_2173.jpg,Lindsey Morgan169_2173.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan42_2240.jpg,Lindsey Morgan42_2240.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan13_2139.jpg,Lindsey Morgan13_2139.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan4_2238.jpg,Lindsey Morgan4_2238.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan116_2126.jpg,Lindsey Morgan116_2126.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan117_2127.jpg,Lindsey Morgan117_2127.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan80_2266.jpg,Lindsey Morgan80_2266.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan72_2261.jpg,Lindsey Morgan72_2261.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan43_2241.jpg,Lindsey Morgan43_2241.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan211_2206.jpg,Lindsey Morgan211_2206.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan32_2231.jpg,Lindsey Morgan32_2231.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan123_2133.jpg,Lindsey Morgan123_2133.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan152_2157.jpg,Lindsey Morgan152_2157.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan24_2221.jpg,Lindsey Morgan24_2221.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan61_2253.jpg,Lindsey Morgan61_2253.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan187_2189.jpg,Lindsey Morgan187_2189.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan157_2161.jpg,Lindsey Morgan157_2161.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan241_2222.jpg,Lindsey Morgan241_2222.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan156_2160.jpg,Lindsey Morgan156_2160.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan60_2252.jpg,Lindsey Morgan60_2252.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan145_2150.jpg,Lindsey Morgan145_2150.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan73_2262.jpg,Lindsey Morgan73_2262.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan224_2213.jpg,Lindsey Morgan224_2213.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan210_2205.jpg,Lindsey Morgan210_2205.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan40_2239.jpg,Lindsey Morgan40_2239.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan33_2232.jpg,Lindsey Morgan33_2232.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan192_2192.jpg,Lindsey Morgan192_2192.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan106_2120.jpg,Lindsey Morgan106_2120.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan102_2116.jpg,Lindsey Morgan102_2116.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan52_2246.jpg,Lindsey Morgan52_2246.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan26_2228.jpg,Lindsey Morgan26_2228.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan27_2229.jpg,Lindsey Morgan27_2229.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan53_2247.jpg,Lindsey Morgan53_2247.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan103_2117.jpg,Lindsey Morgan103_2117.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan59_2250.jpg,Lindsey Morgan59_2250.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan142_2147.jpg,Lindsey Morgan142_2147.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan193_2193.jpg,Lindsey Morgan193_2193.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan34_2233.jpg,Lindsey Morgan34_2233.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan45_2243.jpg,Lindsey Morgan45_2243.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan223_2212.jpg,Lindsey Morgan223_2212.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan22_2209.jpg,Lindsey Morgan22_2209.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan148_2152.jpg,Lindsey Morgan148_2152.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan149_2153.jpg,Lindsey Morgan149_2153.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan160_2168.jpg,Lindsey Morgan160_2168.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan44_2242.jpg,Lindsey Morgan44_2242.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan91_2273.jpg,Lindsey Morgan91_2273.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan228_2214.jpg,Lindsey Morgan228_2214.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan66_2256.jpg,Lindsey Morgan66_2256.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan219_2208.jpg,Lindsey Morgan219_2208.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan184_2187.jpg,Lindsey Morgan184_2187.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan229_2215.jpg,Lindsey Morgan229_2215.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan95_2278.jpg,Lindsey Morgan95_2278.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan177_2180.jpg,Lindsey Morgan177_2180.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan90_2272.jpg,Lindsey Morgan90_2272.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan201_2199.jpg,Lindsey Morgan201_2199.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan173_2177.jpg,Lindsey Morgan173_2177.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan11_2122.jpg,Lindsey Morgan11_2122.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan164_2171.jpg,Lindsey Morgan164_2171.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan125_2135.jpg,Lindsey Morgan125_2135.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan230_2218.jpg,Lindsey Morgan230_2218.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan110_2123.jpg,Lindsey Morgan110_2123.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan198_2195.jpg,Lindsey Morgan198_2195.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan231_2219.jpg,Lindsey Morgan231_2219.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan124_2134.jpg,Lindsey Morgan124_2134.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan229_2216.jpg,Lindsey Morgan229_2216.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan172_2176.jpg,Lindsey Morgan172_2176.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan135_2143.jpg,Lindsey Morgan135_2143.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan200_2198.jpg,Lindsey Morgan200_2198.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan147_2151.jpg,Lindsey Morgan147_2151.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan23_2217.jpg,Lindsey Morgan23_2217.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan115_2125.jpg,Lindsey Morgan115_2125.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan243_2223.jpg,Lindsey Morgan243_2223.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan205_2202.jpg,Lindsey Morgan205_2202.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan184_2188.jpg,Lindsey Morgan184_2188.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan121_2132.jpg,Lindsey Morgan121_2132.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan109_2121.jpg,Lindsey Morgan109_2121.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan151_2156.jpg,Lindsey Morgan151_2156.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan10_2113.jpg,Lindsey Morgan10_2113.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan94_2277.jpg,Lindsey Morgan94_2277.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan17_2174.jpg,Lindsey Morgan17_2174.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan30_2230.jpg,Lindsey Morgan30_2230.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan212_2207.jpg,Lindsey Morgan212_2207.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan71_2260.jpg,Lindsey Morgan71_2260.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan89_2270.jpg,Lindsey Morgan89_2270.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan83_2267.jpg,Lindsey Morgan83_2267.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan234_2220.jpg,Lindsey Morgan234_2220.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan120_2131.jpg,Lindsey Morgan120_2131.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan150_2155.jpg,Lindsey Morgan150_2155.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan18_2183.jpg,Lindsey Morgan18_2183.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan248_2226.jpg,Lindsey Morgan248_2226.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan70_2259.jpg,Lindsey Morgan70_2259.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan1_2112.jpg,Lindsey Morgan1_2112.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan2_2196.jpg,Lindsey Morgan2_2196.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan178_2181.jpg,Lindsey Morgan178_2181.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan86_2268.jpg,Lindsey Morgan86_2268.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan87_2269.jpg,Lindsey Morgan87_2269.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan181_2184.jpg,Lindsey Morgan181_2184.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan249_2227.jpg,Lindsey Morgan249_2227.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan143_2148.jpg,Lindsey Morgan143_2148.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan68_2257.jpg,Lindsey Morgan68_2257.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan131_2141.jpg,Lindsey Morgan131_2141.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan0_2111.jpg,Lindsey Morgan0_2111.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan179_2182.jpg,Lindsey Morgan179_2182.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan154_2159.jpg,Lindsey Morgan154_2159.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan130_2140.jpg,Lindsey Morgan130_2140.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan16_2167.jpg,Lindsey Morgan16_2167.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan105_2119.jpg,Lindsey Morgan105_2119.jpg,Lindsey Morgan
/mnt/pan/courses/sxg125_csds312/group11/105_classes_pins_dataset/pins_Lindsey Morgan/Lindsey Morgan158_2164.jpg,Lindsey Morgan158_2164.jpg,Lindsey Morgan
